"GEO_ID","NAME","P8_001N","P8_002N","P8_003N","P8_004N","P8_005N","P8_006N","P8_007N","P8_008N","P8_009N","P8_010N","P8_011N","P8_012N","P8_013N","P8_014N","P8_015N","P8_016N","P8_017N","P8_018N","P8_019N","P8_020N","P8_021N","P8_022N","P8_023N","P8_024N","P8_025N","P8_026N","P8_027N","P8_028N","P8_029N","P8_030N","P8_031N","P8_032N","P8_033N","P8_034N","P8_035N","P8_036N","P8_037N","P8_038N","P8_039N","P8_040N","P8_041N","P8_042N","P8_043N","P8_044N","P8_045N","P8_046N","P8_047N","P8_048N","P8_049N","P8_050N","P8_051N","P8_052N","P8_053N","P8_054N","P8_055N","P8_056N","P8_057N","P8_058N","P8_059N","P8_060N","P8_061N","P8_062N","P8_063N","P8_064N","P8_065N","P8_066N","P8_067N","P8_068N","P8_069N","P8_070N","P8_071N",
"860Z200US10312","ZCTA5 10312","61642","57726","49832","663","128","5270","17","1816","3916","3764","212","174","424","7","2735","14","28","7","93","1","0","26","12","22","9","132","21","13","3","28","2","0","35","0","14","0","1","0","5","1","6","1","0","0","0","2","16","2","0","12","0","2","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0",
"860Z200US10314","ZCTA5 10314","92157","85965","57808","4157","418","17115","53","6414","6192","5815","471","256","653","17","3802","60","79","8","263","13","0","70","49","56","18","324","52","23","0","93","11","1","48","14","45","1","4","2","12","5","6","6","0","1","0","0","48","7","0","27","1","8","1","1","2","0","1","0","0","0","0","0","5","3","2","0","0","0","0","0","0",
"860Z200US10451","ZCTA5 10451","51536","44618","4436","21299","816","839","60","17168","6918","6307","518","51","82","1","2564","193","51","15","2446","13","7","226","22","54","64","489","100","21","4","215","0","2","42","4","13","4","3","0","45","2","17","7","2","5","0","3","108","3","0","89","0","8","1","0","1","0","0","0","3","0","3","0","13","1","12","0","0","0","0","1","1",
"860Z200US10452","ZCTA5 10452","77564","66775","5109","23794","1185","1236","115","35336","10789","9825","603","65","67","1","3952","199","58","12","4116","22","4","412","12","157","145","777","132","28","1","410","5","0","50","3","20","7","1","1","65","10","19","5","0","9","3","8","171","9","0","133","0","13","0","0","5","0","6","0","2","0","1","2","15","7","5","2","0","1","0","1","1",
"860Z200US10453","ZCTA5 10453","81951","70113","5154","26836","1250","1231","83","35559","11838","10849","700","85","71","2","3890","333","76","19","4616","11","3","706","14","128","195","788","118","18","0","460","0","1","46","2","23","6","7","0","82","1","9","4","0","3","4","4","186","21","1","158","0","4","0","0","1","0","0","0","0","0","1","0","14","8","5","0","1","0","0","1","1",
"860Z200US10454","ZCTA5 10454","40232","34573","4163","12949","1119","365","46","15931","5659","5174","374","69","40","3","2315","150","37","8","1780","9","3","259","14","58","55","387","89","4","1","157","0","0","29","0","14","0","12","3","66","1","4","1","0","3","0","3","91","6","2","72","1","6","0","0","1","1","1","0","0","0","0","1","6","2","3","1","0","0","0","1","1",
"860Z200US10455","ZCTA5 10455","43804","37308","3940","13583","932","456","43","18354","6496","5976","396","66","63","5","2698","167","35","15","2081","9","6","311","8","41","75","425","101","4","1","199","3","1","38","2","11","0","4","0","44","4","8","0","0","1","1","3","90","2","0","77","0","8","0","0","1","0","0","0","0","0","2","0","4","1","3","0","0","0","0","1","1",
"860Z200US10456","ZCTA5 10456","93412","81108","6040","40338","1188","997","136","32409","12304","11408","748","68","100","7","4206","406","110","33","5074","13","9","364","16","112","142","740","145","10","0","392","0","0","45","5","10","2","5","1","77","3","19","12","0","6","3","5","137","15","1","113","0","5","1","0","0","1","1","0","0","0","0","0","18","2","14","2","0","0","0","1","1",
"860Z200US10457","ZCTA5 10457","77488","67397","5714","27323","1235","973","122","32030","10091","9289","558","74","51","0","3783","305","64","27","3645","19","5","423","12","145","178","684","135","22","0","355","2","0","36","1","21","7","5","0","74","1","5","9","0","9","0","2","107","5","0","82","0","14","1","0","0","0","1","0","0","0","4","0","11","0","9","2","0","0","0","0","0",
"860Z200US10458","ZCTA5 10458","81299","69673","11576","18457","1721","2849","103","34967","11626","10659","618","145","231","7","5190","227","93","22","3221","38","9","475","33","200","150","821","139","20","3","423","2","2","104","1","23","6","6","0","46","2","18","8","0","7","6","5","136","8","3","106","0","7","1","1","2","0","0","1","5","0","1","1","10","4","6","0","0","0","0","0","0",
"860Z200US10459","ZCTA5 10459","50984","43312","3896","17572","1018","443","45","20338","7672","7071","405","43","49","3","3128","177","53","8","2781","6","4","251","13","68","82","499","82","10","1","240","6","2","39","0","10","1","2","0","72","0","17","10","0","1","4","2","83","9","2","58","1","8","0","0","3","0","0","0","1","0","1","0","19","4","15","0","0","0","0","0","0",
"860Z200US10460","ZCTA5 10460","62625","53848","5624","21027","1011","1288","86","24812","8777","8036","549","69","117","5","3504","217","52","19","3024","13","3","204","12","109","139","594","123","15","0","279","2","0","76","1","23","6","3","2","32","4","20","3","0","1","1","3","132","6","1","110","0","10","0","0","0","0","0","0","1","0","3","1","13","7","3","3","0","0","0","2","2",
"860Z200US10461","ZCTA5 10461","54901","48359","20206","5694","604","7784","62","14009","6542","5862","415","101","272","3","3459","99","68","15","1001","27","4","150","33","149","66","553","128","10","0","273","1","0","53","5","19","1","8","0","37","1","5","2","0","3","1","6","114","2","1","98","0","6","0","0","0","0","3","0","2","0","1","1","11","1","9","1","0","0","0","2","2",
"860Z200US10462","ZCTA5 10462","84655","73619","14645","20888","1216","15706","67","21097","11036","9894","657","84","671","9","4794","293","145","19","2414","61","2","275","21","334","115","866","165","29","1","342","4","2","193","11","31","3","9","6","35","1","18","7","0","6","1","2","255","16","2","207","0","15","1","0","4","0","2","1","6","0","0","1","21","3","14","2","0","2","0","0","0",
"860Z200US10463","ZCTA5 10463","71301","60297","24432","10183","716","3130","64","21772","11004","9802","754","120","378","8","5029","149","95","33","2734","10","4","229","19","128","112","949","161","26","5","517","4","0","118","5","25","7","6","0","47","3","13","6","0","0","2","4","249","15","0","217","0","8","0","0","3","0","4","1","1","0","0","0","4","1","2","1","0","0","0","0","0",
"860Z200US10464","ZCTA5 10464","4592","4057","3028","289","24","211","3","502","535","497","57","25","26","1","293","12","8","0","54","1","0","5","2","10","3","29","4","1","0","14","0","0","2","0","2","2","0","0","2","0","1","0","0","0","0","1","8","0","0","3","0","2","2","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",
"860Z200US10465","ZCTA5 10465","45799","39934","20782","5450","300","1996","35","11371","5865","5286","335","70","154","7","3431","83","31","4","942","9","4","91","11","89","25","450","99","18","0","203","5","0","67","1","9","1","4","2","22","2","7","3","1","3","1","2","122","3","1","110","0","5","0","1","0","0","1","0","0","0","0","1","7","0","6","1","0","0","0","0","0",
"860Z200US10466","ZCTA5 10466","70420","63941","3320","47270","482","1541","58","11270","6479","5967","567","54","69","5","1860","276","210","60","2388","46","2","162","13","187","68","424","110","31","3","140","1","0","35","4","16","4","3","0","37","3","22","4","0","6","1","4","65","4","0","39","1","13","0","0","1","2","2","0","2","0","1","0","15","4","10","0","1","0","0","8","8",
"860Z200US10467","ZCTA5 10467","103660","90925","12878","35831","1653","8209","95","32259","12735","11507","824","89","332","12","5019","368","118","40","3756","45","9","492","20","195","188","955","198","29","2","434","8","1","128","7","23","6","5","2","51","7","15","19","0","7","3","10","264","17","1","211","1","16","0","0","2","0","5","0","3","0","7","1","8","2","4","1","1","0","0","1","1",
"860Z200US10468","ZCTA5 10468","78238","66293","7414","16887","1416","2961","81","37534","11945","10982","568","76","125","13","5004","138","55","15","4227","13","2","442","28","139","137","800","108","22","3","475","0","0","67","2","16","1","8","0","65","3","8","11","1","6","3","1","156","11","2","124","0","13","0","0","0","1","2","0","1","1","1","0","7","2","5","0","0","0","0","0","0",
"860Z200US10469","ZCTA5 10469","71571","64445","8844","39346","435","4363","70","11387","7126","6501","637","51","274","2","2524","241","188","41","2238","16","3","81","17","138","50","500","100","26","2","191","4","3","54","2","23","3","6","1","55","1","21","4","0","3","1","0","113","17","1","79","0","10","1","0","0","0","1","0","1","0","3","0","10","7","3","0","0","0","0","2","2",
"860Z200US10470","ZCTA5 10470","16686","15049","6304","5777","125","536","15","2292","1637","1485","164","35","66","3","596","24","29","6","378","17","0","55","13","86","13","133","25","4","2","61","3","0","11","1","3","1","0","0","12","1","5","1","0","3","0","0","16","2","0","13","0","0","0","0","0","0","0","0","1","0","0","0","3","2","1","0","0","0","0","0","0",
"860Z200US10471","ZCTA5 10471","25121","22209","13978","2899","114","1743","16","3459","2912","2567","278","61","320","0","1262","51","18","12","481","6","1","21","8","35","13","259","61","6","0","111","8","1","24","1","14","1","0","0","20","0","5","1","4","2","0","0","80","0","2","69","0","9","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0",
"860Z200US10472","ZCTA5 10472","72245","63215","5829","17314","1876","8198","85","29913","9030","8249","449","84","179","6","4003","188","90","25","2271","55","6","452","31","291","119","614","104","14","2","266","9","0","98","2","19","5","10","2","46","4","17","7","0","5","0","4","148","26","1","108","0","8","0","0","3","0","0","0","0","0","2","0","18","3","15","0","0","0","0","1","1",
"860Z200US10473","ZCTA5 10473","62692","54136","5772","24136","710","1907","78","21533","8556","7872","636","54","78","5","3666","260","65","22","2541","31","2","207","8","205","92","541","151","35","3","217","1","0","30","1","18","2","6","3","46","0","24","1","0","3","0","0","134","8","0","120","0","2","2","0","0","0","0","0","1","0","1","0","9","1","8","0","0","0","0","0","0",
"860Z200US10474","ZCTA5 10474","12013","10495","1030","3967","212","100","30","5156","1518","1406","81","12","28","0","680","39","5","8","467","3","1","44","1","8","29","86","12","5","0","47","0","0","14","0","2","0","0","0","4","0","2","0","0","0","0","0","26","1","4","16","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10475","ZCTA5 10475","42609","38138","3919","27822","277","581","43","5496","4471","4068","487","33","53","3","1748","194","51","2","1399","5","8","37","1","25","22","335","114","13","2","140","0","0","18","5","12","0","9","0","11","4","4","0","0","2","0","1","64","12","1","46","0","1","0","0","0","0","1","0","0","0","3","0","3","1","1","0","1","0","0","1","1",
"860Z200US10501","ZCTA5 10501","1486","1394","1272","10","0","74","0","38","92","90","6","6","15","0","60","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10502","ZCTA5 10502","6261","5646","4099","285","12","1073","5","172","615","585","39","13","119","0","357","3","5","1","17","18","0","5","0","7","1","28","4","0","0","4","0","0","10","0","9","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10503","ZCTA5 10503","121","119","107","3","0","9","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10504","ZCTA5 10504","8258","7730","6972","64","5","564","2","123","528","499","21","17","119","0","335","3","1","0","1","2","0","0","0","0","0","22","1","2","0","4","2","0","9","0","3","0","0","0","1","0","0","0","0","0","0","0","7","0","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10505","ZCTA5 10505","1431","1331","1148","50","1","78","0","54","100","93","7","4","6","0","63","3","0","0","5","1","0","4","0","0","0","7","0","0","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10506","ZCTA5 10506","5762","5375","4974","62","5","211","0","123","387","374","21","14","72","1","257","2","0","0","6","0","0","1","0","0","0","12","0","2","0","2","2","0","3","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10507","ZCTA5 10507","6521","5809","3888","631","51","244","1","994","712","670","27","18","40","1","530","4","1","4","14","1","1","24","0","3","2","39","4","9","0","9","0","0","13","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US10509","ZCTA5 10509","19501","17166","13875","574","131","525","9","2052","2335","2234","86","119","93","6","1782","9","2","2","85","5","2","26","4","10","3","84","17","3","0","22","2","1","19","7","5","2","1","1","4","0","0","0","0","0","0","0","16","3","0","12","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",
"860Z200US10510","ZCTA5 10510","10010","9233","7709","245","18","1048","2","211","777","722","53","18","172","4","438","3","3","0","21","0","0","6","0","3","1","46","12","5","0","14","1","0","8","3","1","0","0","0","1","0","0","1","0","0","0","0","9","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10511","ZCTA5 10511","2369","2064","1629","84","16","71","0","264","305","297","27","29","33","0","165","4","2","2","23","4","0","4","0","3","1","5","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10512","ZCTA5 10512","24664","22241","18871","777","117","560","3","1913","2423","2268","124","139","145","3","1734","5","13","0","70","1","0","17","4","3","10","134","34","4","1","42","6","4","26","3","8","1","1","0","4","0","0","0","0","0","0","0","19","2","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2",
"860Z200US10514","ZCTA5 10514","12568","11711","9615","132","6","1707","2","249","857","821","76","13","239","1","462","1","5","0","4","1","0","0","1","15","3","30","4","5","0","8","0","0","5","0","8","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10516","ZCTA5 10516","5462","5040","4721","50","14","110","0","145","422","393","43","46","82","0","216","1","0","0","3","0","0","2","0","0","0","23","8","0","1","6","0","0","5","2","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","1","1",
"860Z200US10517","ZCTA5 10517","549","500","362","27","2","21","0","88","49","46","0","1","3","0","36","3","0","0","3","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10518","ZCTA5 10518","1327","1233","1079","21","1","97","1","34","94","94","5","5","24","0","57","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10519","ZCTA5 10519","278","230","145","10","5","12","0","58","48","46","3","2","3","0","33","0","0","0","1","0","0","2","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10520","ZCTA5 10520","13226","11925","9875","623","48","570","2","807","1301","1202","91","71","182","1","759","11","10","0","38","2","2","20","1","13","1","78","16","12","0","15","3","0","17","2","8","0","0","0","0","0","4","0","0","1","0","0","21","2","0","13","0","0","0","0","2","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0",
